ID,Produto,Grupo do Material,Válido até,Bloqueado em,Quantidade,Valor Total,Situação do Material,Dias,Dias2,validade
2641,ABRIDOR DE BOCA  ABRITEC AZUL ADULTO E INFANTIL - KIT (MAQUIRA) (ODONTO),ODONTOLOGICO,2033-06-30,2033-05-31,23,689.54,Disponível,3123,Em +180,2033-06-30T00:00:00.000
3539,PONTA DIAMANTADA - CHAMPION 1092 - UND - MICRODONT (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,100,980,Disponível,365,Em +180,1900-01-01T00:00:00.000
5558,PONTA DIAMANTADA CHAMPION 1095 - UND - MICRODONT - (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,20,196,Disponível,365,Em +180,1900-01-01T00:00:00.000
3738,KIT HIGIENE BUCAL  ADULTO - KIT -  MEDFIO - (ODONTO),ODONTOLOGICO,2025-09-30,2025-08-31,50,500,Disponível,293,Em +180,2025-09-30T00:00:00.000
3742,LIMA PARA OSSO N 12 SELDIN - CASSIFLEX (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,11,809.71,Disponível,365,Em +180,1900-01-01T00:00:00.000
3736,HEMOPARE SOLUCAO HEMOSTATICA PRÓTESE 10ML - FR - MAQUIRA (ODONTO),ODONTOLOGICO,2026-02-28,2026-01-29,8,186.64,Disponível,444,Em +180,2026-02-28T00:00:00.000
2659,"LUVA CIRURGICA  DE LATEX COM PO ESTERIL  TAM. 7,0 - PAR -  TOP CARE - (CX/50 PARES) (ODONTO)",ODONTOLOGICO,2027-09-30,2027-08-31,2635,6587.5,Disponível,1023,Em +180,2027-09-30T00:00:00.000
5075,BARREIRA GENGIVAL MAX DAM AZUL METALICO - UND - MAQUIRA (ODONTO),ODONTOLOGICO,2025-11-30,2025-10-31,2,113.24,Disponível,354,Em +180,2025-11-30T00:00:00.000
5076,MINI MACARICO MICROTORCH A GAS - UND - TALMAX (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,1,36,Disponível,365,Em +180,1900-01-01T00:00:00.000
5080,REGUA ENDONDENTICA CALIBRADORA 140MM - UND - MK LIFE (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,2,39.6,Disponível,365,Em +180,1900-01-01T00:00:00.000
5083,RESINA COMPOSTA FOTOPOLIMERIZAVEL ULTRAFILL  A4 4G - UND - BIODINAMICA (ODONTO),ODONTOLOGICO,2027-03-30,2027-02-28,2,64,Disponível,839,Em +180,2027-03-30T00:00:00.000
5336,PONTA ULTRASSONICA G1 - UND - ODONTOTEC (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,2,162.02,Disponível,365,Em +180,1900-01-01T00:00:00.000
5084,SOLUCAO DE MILTON 1% 1L HIPOCLORETO DE SODIO 1% - FR - ASFER (ODONTO),ODONTOLOGICO,2025-04-30,2025-03-31,5,49,Disponível,140,Em 150,2025-04-30T00:00:00.000
5131,DESINFETANTE GLUTARON 32 DIAS 1L - UND - (CX/12) ODONTO RIOQUIMICA,ODONTOLOGICO,2025-09-30,2025-09-30,12,406.8,Disponível,293,Em +180,2025-09-30T00:00:00.000
3744,"LUVA CIRURGICA ESTERIL N 8,0 C/ PO - PAR - (CX/50 PARES) DESCARPACK (ODONTO)",ODONTOLOGICO,2027-11-30,2027-10-31,1000,2200,Disponível,1084,Em +180,2027-11-30T00:00:00.000
3745,"FITA MATRIZ DE ACO INOX 5X0,06MM - UND - INJECTA - (ODONTO)",ODONTOLOGICO,1900-01-01,1900-01-01,46,188.6,Disponível,365,Em +180,1900-01-01T00:00:00.000
4846,BROCA PONTA DIAMANTADA  CHAMPIOM 1012 - UND - MICRODONT (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,47,460.6,Disponível,365,Em +180,1900-01-01T00:00:00.000
5557,BROCA PONTA DIAMANTADA  CHAMPIOM 1012F - UND - MICRODONT (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,76,744.8,Disponível,365,Em +180,1900-01-01T00:00:00.000
3549,CUNHA  ANATOMICA DE MADEIRA  CORES SORTIDA COM 100 UNIDADES - CX -  MAQUIRA (ODONTO),ODONTOLOGICO,2028-02-28,2028-01-29,19,494,Disponível,1174,Em +180,2028-02-28T00:00:00.000
5558,PONTA DIAMANTADA CHAMPION 1095 - UND - MICRODONT - (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,40,392,Disponível,365,Em +180,1900-01-01T00:00:00.000
5562,PONTA DIAMANTADA CHAMPION N 3193S (KERR) - UND - KAVO (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,1,9.8,Disponível,365,Em +180,1900-01-01T00:00:00.000
5365,PINCA DISSECCAO ANATOMICA RETA - UND - VITAL GOLD (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,2,92.4,Disponível,365,Em +180,1900-01-01T00:00:00.000
3757,PONTA DIAMANTADA - CHAMPION 1091 BLISTER - UND - MICRODONT (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,100,1087,Disponível,365,Em +180,1900-01-01T00:00:00.000
5321,LIMA TIPO K N 15 21MM - CX - (CX/6) MKLIFE (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,10,492.8,Disponível,365,Em +180,1900-01-01T00:00:00.000
5321,LIMA TIPO K N 15 21MM - CX - (CX/6) MKLIFE (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,30,1478.4,Disponível,365,Em +180,1900-01-01T00:00:00.000
5342,LIMA C-PILOT 15 21MM AUTOCLAVAVEL - CR - (CR/6) VDW (ODONTO),ODONTOLOGICO,2027-06-30,2027-05-31,3,426.78,Disponível,931,Em +180,2027-06-30T00:00:00.000
5342,LIMA C-PILOT 15 21MM AUTOCLAVAVEL - CR - (CR/6) VDW (ODONTO),ODONTOLOGICO,2028-06-30,2028-05-31,5,711.3,Disponível,1297,Em +180,2028-06-30T00:00:00.000
5342,LIMA C-PILOT 15 21MM AUTOCLAVAVEL - CR - (CR/6) VDW (ODONTO),ODONTOLOGICO,2026-11-30,2026-10-31,2,284.52,Disponível,719,Em +180,2026-11-30T00:00:00.000
5322,LIMA TIPO K 15-40 21MM (1 SERIE) - CX - (CX/6) WENDO (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,2,98.56,Disponível,365,Em +180,1900-01-01T00:00:00.000
5323,LIMA MK17-3002 RECIPROCANTE 25.06 25MM - CR - (CR/3) MKLIFE,ODONTOLOGICO,2025-06-27,2025-05-28,10,1590.3,Disponível,198,Em +180,2025-06-27T00:00:00.000
5324,LIMA LOGIC 25.04 25MM - CR - (CR/4) BASSI (ODONTO),ODONTOLOGICO,2027-05-06,2027-04-06,27,5346,Disponível,876,Em +180,2027-05-06T00:00:00.000
4836,LIMA LOGIC 25.05 25MM - CR - (CR/4UND)  BASSI (ODONTO),ODONTOLOGICO,2026-10-30,2026-09-30,28,4452.84,Disponível,688,Em +180,2026-10-30T00:00:00.000
5325,LIMA TIPO K FILE N 15 21MM - CR - (CR/6) TDK (ODONTO),ODONTOLOGICO,2025-05-11,2025-04-11,1,49.28,Disponível,151,Em 180,2025-05-11T00:00:00.000
5325,LIMA TIPO K FILE N 15 21MM - CR - (CR/6) TDK (ODONTO),ODONTOLOGICO,2027-06-30,2027-05-31,37,1823.36,Disponível,931,Em +180,2027-06-30T00:00:00.000
5326,LIMA C-PILOT 6 25MM AUTOCLAVAVEL - CR - (CR/6) VDW (ODONTO),ODONTOLOGICO,2028-11-30,2028-10-31,3,417,Disponível,1450,Em +180,2028-11-30T00:00:00.000
5326,LIMA C-PILOT 6 25MM AUTOCLAVAVEL - CR - (CR/6) VDW (ODONTO),ODONTOLOGICO,2029-01-30,2028-12-31,2,278,Disponível,1511,Em +180,2029-01-30T00:00:00.000
5327,LIMA C-PILOT 6 21MM AUTOCLAVAVEL - CR - (CR/6) VDW (ODONTO),ODONTOLOGICO,2029-03-30,2029-02-28,5,695,Disponível,1570,Em +180,2029-03-30T00:00:00.000
5328,LIMA LOGIC 25.06 25MM - CR - (CR/4) BASSI (ODONTO),ODONTOLOGICO,2026-11-29,2026-10-30,19,3762,Disponível,718,Em +180,2026-11-29T00:00:00.000
5328,LIMA LOGIC 25.06 25MM - CR - (CR/4) BASSI (ODONTO),ODONTOLOGICO,2026-11-29,2026-10-30,10,1980,Disponível,718,Em +180,2026-11-29T00:00:00.000
5328,LIMA LOGIC 25.06 25MM - CR - (CR/4) BASSI (ODONTO),ODONTOLOGICO,2026-12-05,2026-11-05,10,1980,Disponível,724,Em +180,2026-12-05T00:00:00.000
4837,LIMA TARGET 15 25MM - CR - (CR/06UND) - BASSI - CR - (ODONTO),ODONTOLOGICO,2027-03-15,2027-02-13,2,98.56,Disponível,824,Em +180,2027-03-15T00:00:00.000
5329,LIMA TIPO K 45-80 31MM (2 SERIE) - CX - (CX/6) WENDO (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,2,38.56,Disponível,365,Em +180,1900-01-01T00:00:00.000
3751,OXIDO DE ZINCO 50GR - UND -  MAQUIRA - (ODONTO),ODONTOLOGICO,2025-06-30,2025-06-30,20,280,Disponível,201,Em +180,2025-06-30T00:00:00.000
5332,PINCA CLINICA PARA  ALGODAO N 317 - UND - GOLGRAN (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,6,118.8,Disponível,365,Em +180,1900-01-01T00:00:00.000
3753,PONTA CARBIDE FG 701 - UND - MICRODONT (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,20,391.6,Disponível,365,Em +180,1900-01-01T00:00:00.000
5334,BROCA PONTA DIAMANTADA N 3138 - UND - FAVA (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,11,130.57,Disponível,365,Em +180,1900-01-01T00:00:00.000
5344,PONTA DIAMANTADA N 3138 - UND - FAVA (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,7,83.09,Disponível,365,Em +180,1900-01-01T00:00:00.000
5335,BROCA PONTA DIAMANTADA 3203 - UND - FAVA (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,31,395.25,Disponível,365,Em +180,1900-01-01T00:00:00.000
5320,LIMA C-PILOT 10 25MM AUTOCLAVAVEL - CR - (CR/6) VDW (ODONTO),ODONTOLOGICO,2028-11-30,2028-10-31,3,417,Disponível,1450,Em +180,2028-11-30T00:00:00.000
5320,LIMA C-PILOT 10 25MM AUTOCLAVAVEL - CR - (CR/6) VDW (ODONTO),ODONTOLOGICO,2028-11-30,2028-10-31,2,278,Disponível,1450,Em +180,2028-11-30T00:00:00.000
5319,LIMA C-PILOT 10 21MM AUTOCLAVAVEL - CR - (CR/6) VDW (ODONTO),ODONTOLOGICO,2028-10-30,2028-09-30,1,139,Disponível,1419,Em +180,2028-10-30T00:00:00.000
5319,LIMA C-PILOT 10 21MM AUTOCLAVAVEL - CR - (CR/6) VDW (ODONTO),ODONTOLOGICO,2027-07-30,2027-06-30,4,556,Disponível,961,Em +180,2027-07-30T00:00:00.000
5330,LIMA TIPO K (2 SERIE) 45-80 31MM - CR - (CR/6) TDK (ODONTO),ODONTOLOGICO,2028-11-13,2028-10-14,38,732.64,Disponível,1433,Em +180,2028-11-13T00:00:00.000
5341,TIGELA DE BORRACHA MEDIA COR ROSA - UND - (ODONTO),ODONTOLOGICO,2032-11-30,2032-10-31,5,63.95,Disponível,2911,Em +180,2032-11-30T00:00:00.000
3766,POSICIONADOR CONE AUTOCLAVAVEL UNIVERSAL - KIT - MAQUIRA (ODONTO),ODONTOLOGICO,2027-10-30,2027-09-30,2,222,Disponível,1053,Em +180,2027-10-30T00:00:00.000
5340,PONTA ULTRASSONICA G4 - UND - MICRODONT (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,2,162.02,Disponível,365,Em +180,1900-01-01T00:00:00.000
5339,PONTA ULTRASSONICA G4 - UND - ODONTOTEC (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,10,810.1,Disponível,365,Em +180,1900-01-01T00:00:00.000
5338,PONTA ULTRASSONICA G2 - UND - MICRODONT (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,13,1053.13,Disponível,365,Em +180,1900-01-01T00:00:00.000
3716,ALGINATO ALGI-GEL 454 GR MAQUIRA - UND - MAQUIRA (ODONTO),ODONTOLOGICO,2026-03-30,2026-02-28,10,1119.8,Disponível,474,Em +180,2026-03-30T00:00:00.000
5305,APLICADOR DYCAL DUPLO ANGULAR - UND - ABC - (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,5,103.1,Disponível,365,Em +180,1900-01-01T00:00:00.000
5306,BROCA PONTA DIAMANTADA 3138 - UND - MICRODONT (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,22,261.14,Disponível,365,Em +180,1900-01-01T00:00:00.000
5307,BROCA DE TUNGSTENIO PM 406801 - UND - ODONTOMEGA (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,8,817.84,Disponível,365,Em +180,1900-01-01T00:00:00.000
5308,BROCA DE TUNGSTENIO PM 303601 - UND - ODONTO MEGA (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,10,951.3,Disponível,365,Em +180,1900-01-01T00:00:00.000
5057,CABO PARA BISTURI N 3 - UND - GOLGRAN (ODONTO),ODONTOLOGICO,2034-02-23,2034-01-24,23,728.87,Disponível,3361,Em +180,2034-02-23T00:00:00.000
5324,LIMA LOGIC 25.04 25MM - CR - (CR/4) BASSI (ODONTO),ODONTOLOGICO,2027-04-26,2027-03-27,1,198,Disponível,866,Em +180,2027-04-26T00:00:00.000
5309,CABO PARA BISTURI N 4 - UND - ABC (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,1,18.58,Disponível,365,Em +180,1900-01-01T00:00:00.000
3967,CERA UTILIDADE - CX - DENTARIA BRASIL (ODONTO),ODONTOLOGICO,2033-05-09,2033-04-09,3,101.58,Disponível,3071,Em +180,2033-05-09T00:00:00.000
5310,IONOMERO DE VIDRO A3 - KIT - MAQUIRA (ODONTO),ODONTOLOGICO,2026-05-30,2026-04-30,44,2772,Disponível,535,Em +180,2026-05-30T00:00:00.000
5311,OBTURADOR TEMPORARIO 25 G CAVITEC - UND - CAITHEC (ODONTO),ODONTOLOGICO,2026-11-30,2026-10-31,40,912,Disponível,719,Em +180,2026-11-30T00:00:00.000
5312,ESCAVADOR N 18 COLHER DE DENTINA LONGO - UND - FAVA (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,16,216,Disponível,365,Em +180,1900-01-01T00:00:00.000
5312,ESCAVADOR N 18 COLHER DE DENTINA LONGO - UND - FAVA (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,3,40.5,Disponível,365,Em +180,1900-01-01T00:00:00.000
2887,BASTAO GODIBAR COR VERDE - CX - (CX/15) LYSANDA (ODONTO),ODONTOLOGICO,2039-03-30,2039-02-28,1,47.15,Disponível,5222,Em +180,2039-03-30T00:00:00.000
5313,ESCULPIDOR LECRON ADULTO - UND - ABC (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,6,115.62,Disponível,365,Em +180,1900-01-01T00:00:00.000
5315,ESPATULA PLASTICA ROSA - UND - (ODONTO),ODONTOLOGICO,2027-06-30,2027-05-31,3,44.19,Disponível,931,Em +180,2027-06-30T00:00:00.000
5316,ESCULPIDOR LECRON - UND - FAVA (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,4,77.08,Disponível,365,Em +180,1900-01-01T00:00:00.000
4055,HEMOLIQ SOLUCAO HEMOSTATICA 10ML - FR - MAQUIRA (ODONTO),ODONTOLOGICO,2027-03-30,2027-02-28,6,214.8,Disponível,839,Em +180,2027-03-30T00:00:00.000
5318,LIMA C-PILOT 8 25MM AUTOCLAVAVEL - CR - (CR/6) VDW (ODONTO),ODONTOLOGICO,2029-01-30,2028-12-31,5,695,Disponível,1511,Em +180,2029-01-30T00:00:00.000
5318,LIMA C-PILOT 8 25MM AUTOCLAVAVEL - CR - (CR/6) VDW (ODONTO),ODONTOLOGICO,2027-06-30,2027-05-31,5,695,Disponível,931,Em +180,2027-06-30T00:00:00.000
3967,CERA UTILIDADE - CX - DENTARIA BRASIL (ODONTO),ODONTOLOGICO,2032-12-08,2032-11-08,17,575.62,Disponível,2919,Em +180,2032-12-08T00:00:00.000
5058,CALCADOR PAIVA DUPLO N 1-2 DUPLO - UND - GOLGRAN (ODONTO),ODONTOLOGICO,2034-01-11,2033-12-12,2,26.36,Disponível,3318,Em +180,2034-01-11T00:00:00.000
5041,LIMA MANUAL K NITI 15-40 25MM (1 SERIE ) - CR - (CR/6) UNIVY (ODONTO),ODONTOLOGICO,2027-08-22,2027-07-23,6,995.88,Disponível,984,Em +180,2027-08-22T00:00:00.000
5052,ALGINATO EZACT KROMM TIPO II 410G SABOR TUTTI-FRUTTI - UND - VIGODENT (ODONTO) ,ODONTOLOGICO,2027-05-30,2027-04-30,1,100,Disponível,900,Em +180,2027-05-30T00:00:00.000
4852,SERINGA 20ML C/AG 22G BICO LUER SLIP - UND - (CX/50) ABL BRASIL (ODONTO),ODONTOLOGICO,2028-11-30,2028-10-31,50,35,Disponível,1450,Em +180,2028-11-30T00:00:00.000
4853,"SERINGA 3ML C/AG 25X0,7 LS - UND - SR DESCARPACK (ODONTO)",ODONTOLOGICO,2029-03-30,2029-02-28,30,9,Disponível,1570,Em +180,2029-03-30T00:00:00.000
463,BENZOCAINA  ANESTESICO TOPICO GEL 200MG/G SABOR TUTTI- FRUTTI - UND - (ODONTO) DFL,ODONTOLOGICO,2026-01-30,2025-12-31,114,3303.72,Disponível,415,Em +180,2026-01-30T00:00:00.000
4869,BROQUEIRO EM ALUMINIO 21F FG CA - UND - (ODONTO) MAQUIRA,ODONTOLOGICO,2027-04-30,2027-04-30,10,319,Disponível,870,Em +180,2027-04-30T00:00:00.000
4872,COLETOR UNIVERSAL 80ML - UND - J PROLAB (ODONTO),ODONTOLOGICO,2026-05-25,2026-04-25,50,30,Disponível,530,Em +180,2026-05-25T00:00:00.000
4873,COLGADURA INDIVIDUAL - UND - CASSIFLEX (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,15,120,Disponível,365,Em +180,1900-01-01T00:00:00.000
4874,EDTA TRISSODICO 20ML - UND - BIODINAMICA (ODONTO),ODONTOLOGICO,2025-06-30,2025-05-31,17,117.98,Disponível,201,Em +180,2025-06-30T00:00:00.000
837,ESPATULA  N 24 SIMPLES  - UND - CASSIFLEX (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,7,149.8,Disponível,365,Em +180,1900-01-01T00:00:00.000
3539,PONTA DIAMANTADA - CHAMPION 1092 - UND - MICRODONT (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,62,607.6,Disponível,365,Em +180,1900-01-01T00:00:00.000
4267,PONTA CARBIDE ( FGOS 703) - UND -  MICRODONT (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,5,91.25,Disponível,365,Em +180,1900-01-01T00:00:00.000
4267,PONTA CARBIDE ( FGOS 703) - UND -  MICRODONT (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,100,1825,Disponível,365,Em +180,1900-01-01T00:00:00.000
438,HIDROXIDO DE CALCIO P.A 10G - FR - (CX/12)  MAQUIRA (ODONTO),ODONTOLOGICO,2026-05-30,2026-04-30,30,2094,Disponível,535,Em +180,2026-05-30T00:00:00.000
5089,VERNIZ FLUORETADO FLUORNIZ (5% DE FLUORETO DE SODIO) 10ML - FR - SSWHITE - (ODONTO),ODONTOLOGICO,2026-05-30,2026-04-30,34,1901.96,Disponível,535,Em +180,2026-05-30T00:00:00.000
2664,"LUVA CIRURGICA  DE LATEX COM PO BIOABSORVIVEL ESTERIL  TAM. 8,0 - PAR - (CX/50 PARES) MEDIX (ODONTO)",ODONTOLOGICO,2026-11-21,2026-10-22,1400,3080,Disponível,710,Em +180,2026-11-21T00:00:00.000
4878,EUGENOL 20ML - UND - MAQUIRA (ODONTO),ODONTOLOGICO,2025-10-30,2025-09-30,17,338.3,Disponível,323,Em +180,2025-10-30T00:00:00.000
4908,PORTA  ALGODAO LIMPO E SERVIDO 402P BRANCO - CX - (CX/2UND) FAVA (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,5,579,Disponível,365,Em +180,1900-01-01T00:00:00.000
4910,POTE DAPPEN VIDRO CRISTAL - UND - PRISMA (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,9,70.2,Disponível,365,Em +180,1900-01-01T00:00:00.000
4866,BABADOR ODONTO MAX CLEAN BRANCO - PCT - (PCT/100UND)  MAXCLEAN (ODONTO),ODONTOLOGICO,2027-04-30,2027-03-31,14,557.2,Disponível,870,Em +180,2027-04-30T00:00:00.000
4912,PRENDEDOR DE GUARDANAPO - UND - MAQUIRA (ODONTO),ODONTOLOGICO,2027-08-01,2027-07-02,4,63.68,Disponível,963,Em +180,2027-08-01T00:00:00.000
4916,"DIGLICONATO DE CLOREXIDINA GARD 0,12 250ML HORTE RIOHEX - UND - RIOQUIMICA (ODONTO)",ODONTOLOGICO,2026-02-28,2026-01-29,1,16.18,Disponível,444,Em +180,2026-02-28T00:00:00.000
507,DESINFETANTE GERMI RIO 1000ML - UND - RIOQUIMICA (ODONTO),ODONTOLOGICO,2027-06-30,2027-05-31,43,771.42,Disponível,931,Em +180,2027-06-30T00:00:00.000
3544,CIMENTO IONOMERO DE VIDRO R A2 MAXXION R (KIT PO/LIQUIDO) - KIT - FGM (ODONTO),ODONTOLOGICO,2026-05-14,2026-04-14,31,1587.82,Disponível,519,Em +180,2026-05-14T00:00:00.000
5534,"BANDA MATRIZ DE AÇO INOX 0,05X5MM 50CM AF DO BRASIL - UND - AF DO BRASIL",ODONTOLOGICO,2029-02-20,2029-02-20,37,145.04,Disponível,1532,Em +180,2029-02-20T00:00:00.000
5534,"BANDA MATRIZ DE AÇO INOX 0,05X5MM 50CM AF DO BRASIL - UND - AF DO BRASIL",ODONTOLOGICO,2028-12-04,2028-12-04,6,23.52,Disponível,1454,Em +180,2028-12-04T00:00:00.000
5536,"BANDA MATRIZ DE AÇO INOX 0,05X7MM 50CM AF DO BRASIL - UND - AF DO BRASIL",ODONTOLOGICO,2029-03-14,2029-03-14,39,117,Disponível,1554,Em +180,2029-03-14T00:00:00.000
5539,"DIGLICONATO DE CLOREXIDINA GARD 0,12 1L HORTELA RIOHEX - UND - RIOQUIMICA (ODONTO)",ODONTOLOGICO,2026-06-30,2026-05-31,25,1006.5,Disponível,566,Em +180,2026-06-30T00:00:00.000
5553,CURETA GRACEY N 11-12 - UND - MILLENNIUM,ODONTOLOGICO,1900-01-01,1900-01-01,6,301.56,Disponível,365,Em +180,1900-01-01T00:00:00.000
5540,DETERGENTE ENZIMATICO 1L (4 ENZIMAS) - FR - CICLO FARMA (ODONTO),ODONTOLOGICO,2026-05-16,2026-04-16,1,59.2,Disponível,521,Em +180,2026-05-16T00:00:00.000
5556,"ESCAVADOR N 16 COLHER DE DENTINA CABO 5,5MM - UND - SS WHITE (ODONTO)",ODONTOLOGICO,2031-02-04,2031-02-04,3,30,Disponível,2246,Em +180,2031-02-04T00:00:00.000
4851,SERINGA 10ML C/AG 25X7 BICO LUER SLIP - UND - SR  (ODONTO),ODONTOLOGICO,2029-05-30,2029-04-30,50,35,Disponível,1631,Em +180,2029-05-30T00:00:00.000
4849,PONTA PAPEL N45-80 - CX - MK (ODONTO),ODONTOLOGICO,2026-11-30,2026-10-31,6,429.72,Disponível,719,Em +180,2026-11-30T00:00:00.000
4848,PONTA PAPEL N15-40 - CX - MK (ODONTO),ODONTOLOGICO,2026-08-30,2026-07-31,6,429.72,Disponível,627,Em +180,2026-08-30T00:00:00.000
4847,BROCA PONTA DIAMANTADA CHAMPION 1012HL - UND -  MICRODONT (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,3,12.54,Disponível,365,Em +180,1900-01-01T00:00:00.000
373,MICROAPLICADORES DESCARTAVEIS - (TB/100UND) MICRODONT (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,73,1248.3,Disponível,365,Em +180,1900-01-01T00:00:00.000
5533,PAVIO PARA LAMPARINA - UND - (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,5,3.5,Disponível,365,Em +180,1900-01-01T00:00:00.000
5530,PORTA MATRIZ TOFFLEMIRE ADULTO - UND - GOLGRAN (ODONTO),ODONTOLOGICO,2034-05-13,2034-04-13,8,312,Disponível,3440,Em +180,2034-05-13T00:00:00.000
5529,"FLUOR GEL ACIDULADO 1,23% TUTTI-FRUTTI 200ML - FR - IODONTOSUL (ODONTO)",ODONTOLOGICO,2026-07-15,2026-06-15,108,835.92,Disponível,581,Em +180,2026-07-15T00:00:00.000
3119,CLORIDRATO DE MEPIVACAINA 3% SEM VASO - CX - (CX/50) (ODONTO) DLA PHARMA,ODONTOLOGICO,2027-03-30,2027-02-28,5,1511.2,Disponível,839,Em +180,2027-03-30T00:00:00.000
5004,"ANESTESICO CLORIDRATO DE ARTICAINA + EPINEFRINA (72MG + 18UG) 1,8ML - CX -  (CX/50) DFL (ODONTO)",ODONTOLOGICO,2026-06-30,2026-05-01,4,1845.2,Disponível,566,Em +180,2026-06-30T00:00:00.000
4469,LUVA DE LATEX NAO ESTERIL COM PO TAMANHO G - CX - (CX/10)  DESCARPACK (ODONTO),ODONTOLOGICO,2025-05-30,2025-04-30,1,0,Disponível,170,Em 180,2025-05-30T00:00:00.000
5524,ADESIVO ESMALTE DENTINA  MAGIC BOND FRASCO COM 5 ML - FR - VIGODENT(ODONTO),ODONTOLOGICO,2027-04-30,2027-03-31,70,1715,Disponível,870,Em +180,2027-04-30T00:00:00.000
5525,AGULHA GENGIVAL ESTERIL CURTA 30G - UND - (CX/100) (ODONTO) INJEX,ODONTOLOGICO,2029-01-30,2028-12-31,1400,1005.2,Disponível,1511,Em +180,2029-01-30T00:00:00.000
4439,BROCA CIRURGICA N 703 - UND - (CX/10) MICRODONT (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,65,1186.25,Disponível,365,Em +180,1900-01-01T00:00:00.000
4401,FORCEPS INFANTIL N 18R - UND - (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,5,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
4059,TESOURA METZEMBAUM CURVA 15CM - UND - ABC (ODONTO),ODONTOLOGICO,1900-01-01,1900-01-01,34,0,Disponível,365,Em +180,1900-01-01T00:00:00.000
5525,AGULHA GENGIVAL ESTERIL CURTA 30G - UND - (CX/100) (ODONTO) INJEX,ODONTOLOGICO,2028-12-30,2028-11-30,1500,1077,Disponível,1480,Em +180,2028-12-30T00:00:00.000
669,EUGENOL 20 ML C/ DOSADOR - FR - (CX/12) BIODINAMICA,ODONTOLOGICO,2027-05-30,2027-04-30,7,139.3,Disponível,900,Em +180,2027-05-30T00:00:00.000
5541,"FIO DE SUTURA SEDA PRETA 4-0 C/AG 1/2 1,7CM 45CM NAO ABSORVIVEL - CX - (CX/24) - TECHNOFIO (ODONTO)",ODONTOLOGICO,2028-10-30,2028-09-30,38,2964,Disponível,1419,Em +180,2028-10-30T00:00:00.000
507,DESINFETANTE GERMI RIO 1000ML - UND - RIOQUIMICA (ODONTO),ODONTOLOGICO,2027-04-30,2027-03-31,28,502.32,Disponível,870,Em +180,2027-04-30T00:00:00.000
666,OTOSPORIN SOLUCAO 10 ML (HIDROCORTISONA) - FR - (CX/40) (ODONTO) FQM,ODONTOLOGICO,2026-04-30,2026-03-31,56,556.64,Disponível,505,Em +180,2026-04-30T00:00:00.000
5032,TRICRESOL FORMALINA 10ML - UND - BIODINAMICA (ODONTO),ODONTOLOGICO,2027-06-30,2027-05-31,32,698.24,Disponível,931,Em +180,2027-06-30T00:00:00.000
